"Year","Basin","ReleaseSite","RKM","ArrDate","CountOut","TransportCount","CountBack","estSAR","Salt0","Salt1","Salt2","Salt3","Salt4","Species","Rtype","Run","RTPath","Transported"
2008,"Salmon","ALTULC","522.303.633",148,25,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2008,"Salmon","PETTLC","522.303.633.002",148,1,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2008,"Salmon","RLCTRP","522.303.615.003",152,25,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2007,"Salmon","ALTULC","522.303.633",127,56,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2007,"Salmon","PETTLC","522.303.633.002",139,12,0,1,8.33,0,0,1,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2007,"Salmon","RLCTRP","522.303.615.003",130,50,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2006,"Salmon","ALTULC","522.303.633",137,19,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2006,"Salmon","PETTLC","522.303.633.002",141,18,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2006,"Salmon","RLCTRP","522.303.615.003",134,30,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2005,"Salmon","ALTULC","522.303.633",138,5,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2005,"Salmon","PETTLC","522.303.633.002",144,29,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2005,"Salmon","RLCTRP","522.303.615.003",147,17,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2004,"Salmon","RLCTRP","522.303.615.003",132,4,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2003,"Salmon","REDFLC","522.303.615",144,108,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2002,"Salmon","ALTULC","522.303.633",142,12,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2002,"Salmon","PETTLC","522.303.633.002",148,25,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2002,"Salmon","RLCTRP","522.303.615.003",143,51,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2001,"Salmon","ALTULC","522.303.633.458",146,21,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2001,"Salmon","RLCTRP","522.303.615.003",147,9,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2000,"Salmon","ALTULC","522.303.633",146,25,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2000,"Salmon","REDFLC","522.303.615",132,14,0,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","No"
2016,"Salmon","RLCTRP","522.303.615.003",130,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2015,"Salmon","RLCTRP","522.303.615.003",135,5,5,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2014,"Salmon","RLCTRP","522.303.615.003",143,4,4,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2013,"Salmon","RLCTRP","522.303.615.003",141,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2012,"Salmon","RLCTRP","522.303.615.003",138,2,2,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2011,"Salmon","RLCTRP","522.303.615.003",166,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2010,"Salmon","RLCTRP","522.303.615.003",154,2,2,1,50,0,0,0,1,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2007,"Salmon","RLCTRP","522.303.615.003",131,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2006,"Salmon","PETTLC","522.303.633.002",139,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2006,"Salmon","RLCTRP","522.303.615.003",127,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2005,"Salmon","ALTULC","522.303.633",137,19,19,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2005,"Salmon","PETTLC","522.303.633.002",142,8,8,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2005,"Salmon","RLCTRP","522.303.615.003",148,91,91,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2004,"Salmon","PETTLC","522.303.633.002",134,2,2,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2004,"Salmon","RLCTRP","522.303.615.003",138,203,203,1,0.49,0,0,1,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2003,"Salmon","REDFLC","522.303.615",146,5,5,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2002,"Salmon","PETTLC","522.303.633.002",152,2,2,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2002,"Salmon","RLCTRP","522.303.615.003",146,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2001,"Salmon","RLCTRP","522.303.615.003",152,1,1,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2000,"Salmon","ALTULC","522.303.633",146,6,6,0,0,0,0,0,0,0,"Sockeye","Wild",NA,"LWG-BON","Yes"
2018,"Asotin","ASOTIC","522.234.003",129,1568,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Asotin","ASOTNF","522.234.024.007",131,91,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Asotin","ASOTSF","522.234.024.007",136,93,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","BBCTRP","522.224.024.023.001",132,945,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BEARVC","522.303.319.170.007",128,15,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BIG2C","522.303.319.029.011",115,208,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BIG2CT","522.303.319.029.011",121,10,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BIG8MC","522.303.416.073.001",137,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","BIGBEC","522.224.024.023",120,18,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BIGSPC","522.303.416.077.002",140,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BOHANC","522.303.416.017.008",134,46,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","BOHEFC","522.303.416.017.007.001",135,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","CATHEC","522.271.232.032",131,95,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Asotin","CHARLC","522.234.022.005",125,44,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","CLWR","522.224.011",130,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","CLWRSF","522.224.120.009",110,10,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","CROTRP","522.224.120.094.001",131,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","EFPTRP","522.224.024.065.001",131,22,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","FISTRP","522.224.120.037.039.002",120,1077,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","GRAND2","522.271.299",133,183,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","GRNTRP","522.271.002",130,377,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","HAYDNC","522.303.416.049.001",131,94,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","HYDTRP","522.303.416.049.001",140,7,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Imnaha","IMNTRP","522.308.007",132,1991,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","JOHTRP","522.303.215.060.024.007",121,126,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","JOSEPC","522.271.007.003",133,9,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","KENYC","522.303.416.029.001",138,19,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","LAPC","522.224.019.026",123,47,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","LBCWF","522.224.024.023.002.008",130,25,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","LBEARC","522.224.024.023.002",130,14,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","LEMHIR","522.303.416.007",129,80,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","LEMHIW","522.303.416.049",124,19,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","LEMTRP","522.303.416.049",143,6,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Snake","LGRLDR","522.173",144,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Snake","LGRRBR","522.173",160,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","LLRTP","522.303.416.007",132,98,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","LLSPRC","522.303.416.066.004",131,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","LOCTRP","522.224.120.037.000",116,139,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","LOLOC","522.224.087.027",118,109,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","LOOKGC","522.271.137.004",130,70,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","LOSTIR","522.271.131.042.003",133,63,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","MARTR2","522.303.319.170.008",121,15,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Grande Ronde","MINAMR","522.271.131.016.001",128,105,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","MISSC","522.224.019.016.010",132,9,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","NEWSOC","522.224.120.084.001",119,60,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","NFSTRP","522.303.381.001",125,57,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","PAHTRP","522.303.489.002",134,33,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","PANTHC","522.303.338",124,71,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","PINE2C","522.224.024.028",123,30,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","POTREF","522.224.024.065",128,40,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","PRATTC","522.303.416.023.010",141,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","RPDTRP","522.303.140.007.006",127,104,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SALEFT","522.303.552.029",119,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SALR4","522.303.573",127,36,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SALRNF","522.303.381.001",118,35,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SALTRP","522.303.103",113,36,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SAWTRP","522.303.617",127,69,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SECTRP","522.303.215.059.007",116,112,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","SFSRKT","522.303.215.063",122,70,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Snake","SNKTRP","522.225",119,129,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","SWEETC","522.224.019.010.012",125,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","VALEYC","522.303.609.007",131,12,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Clearwater","WEBBC","522.224.019.010.006.003",119,9,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","WIMPYC","522.303.416.020.002",136,18,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2018,"Salmon","YANKFK","522.303.591",130,27,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Asotin","ASOTIC","522.234.003",129,760,0,3,0.39,0,3,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Asotin","ASOTNF","522.234.024.003",127,80,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Asotin","ASOTSF","522.234.024.009",129,88,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BEARVC","522.303.319.170.007",123,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BIG2C","522.303.319.029.011",121,58,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BIG8MC","522.303.416.073.001",136,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","BIGBEC","522.224.024.023",136,405,0,2,0.49,0,2,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BIGSPC","522.303.416.077.003",133,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BOHANC","522.303.416.017.007",135,32,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","BOHEFC","522.303.416.017.007.001",136,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","CANY2C","522.303.416.090.003",147,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","CATHEC","522.271.232.032",133,38,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Asotin","CHARLC","522.234.022.009",128,43,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","CLWR","522.224",NA,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","CLWRSF","522.224.120.009",123,110,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","CROTRP","522.224.120.094.001",128,49,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","FISTRP","522.224.120.037.039.002",123,543,0,1,0.18,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","GRAND2","522.271.299",132,236,0,1,0.42,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","GRNTRP","522.271.002",124,343,0,2,0.58,0,2,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","HAYDNC","522.303.416.049.003",132,51,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Imnaha","IMNTRP","522.308.007",127,693,0,7,1.01,0,7,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","JOHTRP","522.303.215.060.024.007",119,78,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","KENYC","522.303.416.029.001",143,7,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","KNOXB","522.303.215.118",110,20,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","LAPC","522.224.019.026",133,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","LBCWF","522.224.024.023.002.008",131,17,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","LBEARC","522.224.024.023.002",130,26,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","LEMHIR","522.303.416.007",131,83,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","LEMHIW","522.303.416.049",135,23,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Snake","LGRRBR","522.173",150,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","LLSPRC","522.303.416.066.001",136,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","LOCTRP","522.224.120.037.000",121,182,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","LOLOC","522.224.087.027",128,157,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","LOOKGC","522.271.137.004",128,67,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","LOSTIR","522.271.131.042.003",130,69,0,1,1.45,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","MARTR2","522.303.319.170.008",118,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","MARTRP","522.303.319.170.011",129,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Grande Ronde","MINAMR","522.271.131.016.001",128,51,0,1,1.96,1,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","MISSC","522.224.019.016.010",138,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","NEWSOC","522.224.120.084.001",140,64,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","PAHTRP","522.303.489.002",121,26,0,1,3.85,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","PANTHC","522.303.338.007",149,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","PINE2C","522.224.024.028",114,15,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","POTREF","522.224.024.065",126,87,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Clearwater","POTRWF","522.224.024.083",126,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","RLCTRP","522.303.615.003",152,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","RPDTRP","522.303.140.007.006",121,38,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SALEFT","522.303.552.029",131,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SALRNF","522.303.381.001",126,101,0,1,0.99,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SALTRP","522.303.103",116,86,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SAWTRP","522.303.617",129,42,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SECTRP","522.303.215.059.007",114,70,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","SFSRKT","522.303.215.063",119,41,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","VALEYC","522.303.609.007",149,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","WIMPYC","522.303.416.020.001",136,13,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2017,"Salmon","YANKFK","522.303.591.005",132,34,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","AMERR","522.224.120.101",119,3,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Asotin","ASOTIC","522.234.003",117,838,0,5,0.6,0,5,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Asotin","ASOTNF","522.234.024.001",126,112,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Asotin","ASOTSF","522.234.024.003",123,70,0,1,1.43,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","BEARVC","522.303.319.170.007",110,16,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","BIG2C","522.303.319.029.059",108,167,0,1,0.6,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","BIGBEC","522.224.024.023",120,74,0,2,2.7,0,2,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","BOHANC","522.303.416.017.001",129,11,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","BVAL2C","522.303.416.049.014.001",124,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","CATHEC","522.271.232.032",118,28,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","CFCTRP","522.224.120.037.113.003",108,34,0,2,5.88,0,1,1,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Asotin","CHARLC","522.234.022.007",122,45,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","CLWR","522.224",103,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","COLTKC","522.224.120.037.113",109,3,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","FISTRP","522.224.120.037.039.002",109,943,0,8,0.85,0,4,4,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","GRAND2","522.271.160",121,159,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","GRNTRP","522.271.002",125,151,0,2,1.32,0,2,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","HAYDNC","522.303.416.049.001",127,47,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Imnaha","IMNTRP","522.308.007",124,1040,0,8,0.77,1,6,1,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","JOHTRP","522.303.215.060.024.007",114,189,0,2,1.06,0,0,2,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","JOSEPC","522.271.007.003",NA,23,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","KENYC","522.303.416.029.002",126,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","KNOXB","522.303.215.118",111,157,0,2,1.27,0,1,1,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LAPC","522.224.019.026",123,16,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LBCWF","522.224.024.023.002.008",126,3,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LBEARC","522.224.024.023.002",108,5,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","LEEC","522.303.416.079.001",145,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","LEMHIR","522.303.416.007",118,137,0,1,0.73,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","LEMHIW","522.303.416.049",114,29,0,1,3.45,0,1,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","LICKC","522.303.215.059.008.007",101,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","LLSPRC","522.303.416.066.001",134,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LOCHSA","522.224.120.037",104,9,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LOCTRP","522.224.120.037.000",105,98,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Clearwater","LOLOC","522.224.087.027",115,23,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","LOOKGC","522.271.137.004",120,82,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Grande Ronde","LOSTIR","522.271.131.042.003",124,33,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","MARTR2","522.303.319.170.008",112,25,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","MARTRP","522.303.319.170.011",113,35,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
2016,"Salmon","MILL5C","522.303.416.066.001",133,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Su","LWG-BON","No"
